Rv2220	1032	1543	1319	1223	1681	2097	1387	964	1119	2638	2047	3696	2260	1378	1021	408	617	5991	5416	2664	4279	989	1956	421
Rv2221c	355	114	288	422	280	27	147	436	151	900	1038	871	1276	734	170	279	449	1374	692	728	1467	1000	834	239
Rv2222c	476	119	381	335	191	211	154	440	235	120	502	748	525	98	151	181	27	978	291	882	1107	110	222	98
Rv2223c	102	68	115	262	41	3	133	204	75	6	333	438	105	5	209	107	6	173	368	287	307	174	130	185
Rv2224c	487	248	469	440	181	153	299	423	465	912	1718	1358	1162	173	1029	380	568	580	237	1870	1292	596	404	424
Rv2224d	0	0	0	0	0	0	0	0	0	67	3	55	45	0	80	0	0	15	63	0	0	98	136	2
Rv2225	26	30	122	293	208	15	172	305	179	3	298	172	267	124	4	114	3	82	22	1299	515	32	0	178
Rv2226	30	1	41	49	50	9	1	82	18	190	75	31	25	115	74	8	0	203	5	110	159	188	65	2
Rv2227	133	30	0	31	37	2	170	5	10	120	50	110	3	67	26	41	2	278	310	208	106	129	159	188
Rv2228c	30	20	48	53	47	1	124	61	130	0	143	1	0	1	0	2	1	9	84	43	2	0	40	0
Rv2229c	37	0	22	51	18	1	9	49	25	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2230c	43	0	75	20	16	0	93	120	20	0	2	1	0	52	2	41	2	0	0	10	1	0	0	0
Rv2231A	0	0	0	44	0	0	0	14	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2231B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2231c	0	31	0	42	9	0	3	143	0	293	42	58	11	1	0	3	164	78	42	13	155	108	102	0
Rv2232	0	0	0	1	0	0	1	83	20	0	72	139	15	1	46	0	0	0	0	123	7	1	0	1
Rv2234	15	0	18	21	16	0	14	31	34	0	58	131	1	17	36	0	68	5	0	12	1	0	1	0
Rv2235	212	0	36	182	140	1	139	227	171	889	870	959	644	50	654	539	458	958	618	1081	473	82	408	362
Rv2236c	1	0	0	17	11	1	7	14	62	22	12	2	2	0	1	1	1	58	0	0	18	1	0	5
Rv2237	159	357	221	163	211	91	270	327	152	238	76	157	136	3	28	3	36	140	287	182	512	73	0	0
Rv2237A	9	12	108	11	18	99	1	100	41	7	2	0	1	0	0	0	1	3	0	1	1	0	8	0
Rv2238c	108	52	93	147	65	2	189	466	58	65	60	3	167	1	4	0	2	280	180	188	219	37	51	3
Rv2239c	222	130	167	224	209	251	158	321	382	365	40	172	176	152	1	1	147	127	293	43	0	60	94	0
Rv2240c	33	0	7	18	7	152	60	161	163	18	42	100	2	0	1	0	1	4	5	0	34	0	81	0
Rv2241	1234	351	658	1007	955	776	708	1568	693	5624	6093	3297	2885	1085	1809	1392	499	5882	3294	5897	3820	1809	1815	1094
Rv2242	242	1	157	231	95	1	102	307	103	29	223	122	80	51	95	146	4	373	464	385	304	243	200	1
Rv2243	56	0	65	0	9	5	43	105	2	1	0	98	1	1	1	0	0	0	97	48	0	0	35	0
Rv2244	90	46	42	229	38	90	74	187	317	987	148	228	96	7	10	6	157	666	737	352	198	451	258	135
Rv2245	258	126	346	330	244	172	592	415	424	227	111	2	46	0	2	5	2	123	23	15	0	3	121	1
Rv2246	233	346	800	532	459	250	852	933	405	2181	230	806	295	172	23	108	392	1704	724	251	628	685	1238	148
Rv2247	890	386	767	634	348	103	1125	1273	893	610	639	1392	713	289	97	260	166	1094	434	306	538	376	667	10
Rv2248	149	3	53	173	74	1	63	86	89	224	11	79	136	262	13	74	0	99	158	0	0	296	43	11
Rv2249c	53	0	0	120	82	0	1	56	7	1	182	264	389	49	5	118	266	0	1	238	398	4	29	47
Rv2250c	0	0	2	21	0	1	0	29	0	0	110	166	78	0	1	0	1	1	1	33	23	0	0	5
Rv2251	35	47	3	162	36	1	16	77	9	134	538	723	1196	2	81	3	1	43	4	321	560	78	3	56
Rv2252	0	0	82	11	49	1	3	23	1	3	216	248	384	5	1	88	3	1	7	958	542	11	132	4
Rv2253	0	0	14	14	0	0	0	16	1	0	0	1	0	0	0	0	0	93	0	0	4	0	0	0
Rv2254c	0	0	39	56	14	0	0	83	0	0	0	0	0	0	0	2	0	0	1	0	90	0	0	2
Rv2256a	0	10	19	32	28	3	0	81	0	7	0	1	1	0	0	0	48	0	1	64	0	0	0	0
Rv2256c	30	16	67	118	143	10	156	264	2	0	178	175	383	178	47	141	1	2	1	5	12	13	152	7
Rv2257c	115	106	4	107	52	35	48	199	142	344	1	4	212	2	6	2	4	2	76	13	2	2	0	2
Rv2258c	35	43	83	265	52	206	10	87	61	19	76	154	188	3	2	123	129	303	152	308	209	5	2	258
Rv2259	84	163	179	199	96	3	118	314	100	424	551	361	513	243	33	4	26	530	347	428	606	152	150	18
Rv2260	8	63	96	99	84	2	179	191	57	1641	1420	967	966	72	134	178	240	566	307	324	1558	247	136	8
Rv2263	1	0	89	13	2	0	0	50	16	0	39	151	0	1	1	40	4	2	0	19	64	1	0	79
Rv2264c	0	5	0	23	28	1	0	52	18	46	62	148	338	3	1	6	103	1	104	65	0	82	0	149
Rv2265	0	0	104	29	6	0	59	18	0	220	50	6	0	1	0	1	2	93	0	26	4	41	1	1
Rv2266	21	101	37	157	46	3	1	42	0	3	119	10	161	0	1	3	0	0	1	19	274	0	0	2
Rv2267c	75	0	1	32	36	0	57	0	0	203	20	83	3	1	76	1	2	185	2	3	78	15	5	0
Rv2268c	51	16	8	0	0	0	0	37	2	3	2	1	0	0	4	1	1	0	1	126	1	0	20	0
Rv2269c	0	3	22	0	18	1	0	0	0	0	1	0	0	1	0	0	0	0	1	8	1	1	0	0
Rv2270	0	0	1	53	32	0	0	0	0	0	0	0	0	149	1	0	0	62	0	1	1	2	2	0
Rv2271	37	71	119	18	72	261	19	85	256	776	1041	722	306	674	32	76	51	1364	1097	621	262	655	882	252
Rv2272	82	56	30	91	46	15	195	151	30	9	230	75	10	181	105	54	75	238	165	74	652	92	71	3
Rv2273	0	0	0	9	0	0	80	26	0	100	32	0	0	0	0	55	0	1	0	1	0	25	0	0
Rv2274A	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2274c	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	2	0	0	0	1	0	1
Rv2275	0	0	1	56	34	3	2	71	26	2	203	8	5	164	2	4	3	154	306	457	7	295	2	4
Rv2276	65	60	1	46	95	20	41	133	13	1341	788	243	446	234	79	9	453	1490	1010	1483	471	188	738	301
Rv2277c	0	1	0	8	1	0	0	31	21	0	89	18	2	1	0	1	0	79	1	0	127	199	115	2
Rv2280	470	295	404	243	146	434	743	392	376	588	566	473	382	897	83	153	296	1346	561	505	376	862	764	12
Rv2281	2	308	151	214	454	338	387	81	254	684	131	99	2	300	4	1	2	579	380	65	53	585	314	155
Rv2282c	0	0	0	36	3	0	7	0	0	1	0	18	104	0	0	0	0	2	0	2	0	75	1	0
Rv2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2284	60	0	45	45	69	206	72	62	37	30	179	223	160	2	78	5	6	7	44	241	4	38	2	161
Rv2285	40	6	202	89	71	75	49	13	78	177	632	164	362	3	202	122	102	260	49	175	177	5	173	94
Rv2286c	41	1	32	36	69	104	1	7	75	1	51	17	1	5	0	0	1	49	98	11	0	48	0	0
Rv2287	19	39	64	92	77	6	52	38	87	4	117	287	126	2	2	2	6	88	252	223	4	46	71	81
Rv2288	0	0	0	24	20	2	0	17	0	0	0	0	86	0	0	0	1	0	0	0	0	0	1	0
Rv2289	35	132	141	50	230	139	172	81	145	1268	1509	413	734	19	391	49	11	1250	683	1454	463	330	289	523
Rv2290	333	19	103	233	113	188	116	329	180	187	242	316	48	111	99	62	39	1008	583	535	285	14	446	371
Rv2291	42	81	94	142	172	5	159	152	135	1	29	121	134	2	4	103	2	441	65	3	150	4	0	129
Rv2292c	0	63	0	0	1	0	0	18	30	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Rv2293c	108	0	17	46	23	0	0	77	1	2	222	194	1	84	161	32	3	2	194	173	252	146	11	54
Rv2294	72	0	0	14	0	51	6	3	36	182	33	13	11	10	5	43	2	158	152	241	80	29	91	1
Rv2295	436	322	500	765	529	650	964	845	404	134	934	1051	485	96	383	311	92	1163	615	1971	1008	322	425	372
Rv2296	90	102	61	140	129	3	163	328	107	693	905	759	459	110	223	442	13	877	267	1684	1197	274	496	636
Rv2297	0	26	57	0	0	0	1	0	26	0	68	0	1	0	0	0	0	2	0	50	0	0	0	0
Rv2298	127	69	30	81	55	76	56	171	106	204	527	385	147	156	79	43	140	134	203	271	353	194	168	27
Rv2299c	165	143	129	166	190	251	101	220	202	563	373	212	485	227	30	69	45	1193	600	1149	230	531	867	145
Rv2300c	93	65	49	24	16	144	182	66	92	114	406	143	16	34	156	322	86	619	225	316	41	227	312	350
Rv2301	47	47	103	121	84	71	173	115	52	712	281	157	286	1	47	98	5	557	30	95	177	0	112	5
Rv2302	1	0	90	34	51	30	0	0	0	122	288	1	1	0	79	168	0	114	1	136	33	167	1	1
Rv2303c	117	9	22	41	66	4	55	30	111	2	276	341	119	46	4	87	113	72	93	703	439	4	70	96
Rv2304c	0	24	68	1	1	0	0	0	0	0	0	25	177	0	0	27	0	81	0	0	35	0	41	0
Rv2305	6	0	0	31	20	0	54	102	2	1	7	1	10	2	4	1	2	58	36	2	29	1	3	236
Rv2307A	41	0	2	0	71	1	0	1	19	48	0	37	3	1	0	0	0	0	0	1	0	0	0	0
Rv2307B	0	0	54	7	0	0	0	22	0	1	119	12	47	0	0	0	32	1	1	0	0	0	2	0
Rv2307c	30	0	10	15	3	0	0	14	0	297	26	0	55	0	1	2	0	173	7	0	87	2	3	1
Rv2307D	1	0	1	100	0	130	134	40	70	0	63	39	0	1	0	0	0	1	99	2	0	100	0	0
Rv2308	1	33	0	12	6	0	0	22	6	5	59	1	2	0	0	1	0	96	0	354	314	1	93	1
Rv2308a	1	33	27	35	19	0	97	88	28	0	38	1	192	1	68	0	1	19	5	8	52	30	35	2
Rv2309A	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0
Rv2310	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	3	0	2	21	0	0	0
Rv2311	39	30	1	0	2	1	58	1	0	1	0	0	1	0	0	71	0	111	0	177	0	34	0	0
Rv2312	55	89	1	26	36	132	109	11	104	346	4	54	0	3	31	33	3	56	308	189	10	253	5	0
Rv2313c	30	86	32	113	18	1	0	39	96	361	188	21	65	1	117	48	2	275	181	370	2	162	0	4
Rv2314c	2	71	92	118	98	2	118	255	124	222	256	481	310	4	129	194	84	128	87	99	770	25	3	71
Rv2315c	56	49	228	151	388	25	224	137	38	1078	769	491	528	148	297	247	177	544	991	1054	1053	47	349	303
Rv2316	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	1	0	12	0	1	0	0	0
Rv2317	0	0	0	0	26	0	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	0	0
Rv2318	0	21	7	34	14	1	29	51	47	0	0	1	0	0	21	0	2	0	1	71	1	0	0	2
Rv2319c	14	0	14	8	1	0	49	0	84	0	0	0	19	0	2	0	0	0	56	1	0	0	0	0
Rv2320c	37	0	30	12	0	3	0	0	0	2	108	39	263	1	233	221	102	60	7	279	0	3	21	2
Rv2323c	0	24	200	60	2	0	28	67	44	8	250	335	220	154	267	256	336	112	85	1062	1036	132	232	163
Rv2324	0	0	0	38	29	0	0	4	1	0	98	6	0	0	10	0	0	167	0	30	1	0	0	0
Rv2325c	236	14	56	34	54	21	101	105	116	7	274	449	71	300	126	55	165	11	17	296	266	0	2	4
Rv2326c	226	63	392	362	173	5	165	564	250	613	1391	1429	1397	255	1895	744	965	705	101	2112	1711	444	674	466
Rv2327	212	141	181	1038	168	86	417	1250	192	153	97	296	143	0	107	18	4	154	87	72	560	2	3	58
Rv2328	3	78	144	342	58	23	170	384	17	267	294	176	78	1	141	6	92	314	234	409	219	506	121	170
Rv2329c	13	292	2	179	34	35	68	204	30	878	275	549	232	304	20	117	145	102	129	403	801	879	237	334
Rv2330c	57	0	47	35	0	0	82	13	60	3	79	86	71	152	81	4	212	213	129	311	8	92	95	3
Rv2331	116	0	1	11	47	16	0	24	0	1	0	110	2	2	0	2	2	4	7	6	213	95	0	0
Rv2331A	11	0	46	25	5	0	57	68	0	62	7	4	352	0	79	1	94	15	13	101	124	1	61	1
Rv2332	0	1	13	66	10	2	99	83	55	28	89	62	77	5	105	17	2	97	0	162	9	82	115	0
Rv2333c	122	78	71	50	86	68	1	88	0	3	322	162	129	1	64	1	3	177	2	15	346	276	106	3
Rv2334	421	63	288	303	42	239	475	648	367	1525	1494	781	1000	590	298	186	275	1235	1474	3226	2272	442	984	1075
Rv2335	115	2	0	134	20	38	14	204	44	79	73	295	221	33	13	65	8	60	71	128	345	13	87	27
Rv2336	106	154	114	189	152	211	150	57	12	118	131	186	208	6	4	5	2	588	136	191	0	199	161	4
Rv2337c	153	54	59	42	60	82	92	221	272	217	245	305	125	126	60	0	1	326	699	291	52	421	324	486
Rv2338c	59	30	61	15	154	168	179	48	97	2	10	2	2	128	16	0	1	216	127	29	178	114	83	0
Rv2339	478	286	333	321	355	448	247	231	323	957	324	484	585	902	464	90	249	1512	768	418	357	712	512	14
Rv2340c	17	35	23	63	46	42	171	138	1	8	138	40	36	0	0	2	1	102	111	1	25	0	59	1
Rv2341	0	1	0	32	0	0	0	36	63	0	92	105	65	1	0	0	0	46	320	164	1	131	2	0
Rv2342	15	0	65	34	78	1	0	63	0	173	2	3	6	1	1	0	0	88	0	1	0	77	118	1
Rv2343c	100	97	161	174	165	151	182	422	60	29	643	410	436	47	16	3	111	384	167	111	200	76	5	63
Rv2344c	0	28	2	0	26	3	65	43	32	405	60	57	320	39	61	3	0	101	217	513	271	6	90	187
Rv2345	330	242	641	725	303	381	363	462	281	1860	1356	1424	1363	216	691	433	270	1692	428	1612	1390	280	337	423
Rv2346c	116	16	147	106	159	219	20	84	66	20	96	114	68	85	2	81	1	5	151	3	3	91	0	30
Rv2347c	0	84	0	3	56	0	36	49	32	151	3	119	92	1	102	63	1	334	8	166	3	59	0	0
Rv2348c	180	172	157	72	126	95	70	108	34	0	51	94	0	40	20	50	145	9	86	1	3	1	134	0
Rv2349c	110	98	4	70	99	99	139	84	35	96	193	215	143	113	69	2	3	255	53	82	111	413	188	4
Rv2350c	20	57	122	196	240	96	10	264	121	816	76	366	742	174	153	93	163	673	669	402	344	266	430	121
Rv2351c	0	76	135	4	49	10	0	18	0	196	186	197	3	46	35	74	16	110	32	1	77	14	32	61
Rv2352c	75	21	43	20	16	48	0	16	3	1	1	3	2	0	0	1	81	47	0	0	0	4	4	12
Rv2353c	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0
Rv2357c	6	1	53	1	40	88	42	25	51	23	158	119	234	179	63	15	4	143	81	123	155	190	379	82
Rv2358	2	17	82	107	139	74	125	172	116	252	396	1353	710	12	423	562	471	192	29	440	1313	29	45	29
Rv2359	41	2	78	104	123	38	170	119	26	2	211	328	238	203	152	47	112	196	173	71	6	1	3	2
Rv2360c	0	0	0	0	0	1	38	23	3	0	3	70	0	86	3	1	1	1	0	0	1	2	73	65
Rv2361c	62	43	26	165	30	23	56	114	48	8	200	76	11	71	198	139	113	351	83	253	2	86	134	157
Rv2362c	58	0	60	9	81	77	64	43	105	1	188	165	0	1	85	2	2	76	2	72	424	80	1	4
Rv2363	0	0	48	59	32	0	0	18	0	277	0	93	17	1	0	4	2	3	1	76	1	83	2	30
Rv2364c	93	15	61	261	50	4	41	308	45	693	554	318	146	244	10	211	735	352	366	421	16	278	74	41
Rv2365c	0	0	21	27	0	0	30	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Rv2366c	235	56	161	262	29	28	70	563	75	867	392	430	60	66	226	461	369	503	151	176	33	432	145	83
Rv2367c	66	32	42	287	58	2	128	250	82	293	87	79	79	3	118	59	3	68	316	114	63	78	45	2
Rv2368c	676	492	724	1031	923	600	875	1525	568	1471	1583	1528	1332	369	535	1037	888	3767	1373	2422	2018	1162	994	1114
Rv2369c	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Rv2370c	103	183	106	107	223	5	156	160	80	920	490	539	778	227	319	626	669	501	205	1023	466	229	202	353
Rv2371	0	12	0	1	7	36	0	22	1	0	3	106	2	3	0	1	96	87	1	322	1	0	12	0
Rv2372c	117	19	25	108	32	3	13	67	27	2	2	11	53	0	80	80	0	30	0	3	1	74	3	0
Rv2373c	70	28	47	210	10	0	123	70	66	27	126	242	116	0	48	246	5	128	2	220	190	0	113	155
Rv2374c	229	189	419	481	217	97	388	275	160	2579	1362	1348	1416	1041	813	513	781	1913	821	2495	2856	1844	1370	1255
Rv2375	58	46	211	240	342	259	152	91	269	298	389	674	380	98	278	124	8	1095	332	484	93	16	293	13
Rv2376c	110	60	63	256	45	50	2	117	67	0	40	15	0	1	0	0	1	64	0	3	73	0	1	0
Rv2377c	0	0	0	19	2	0	21	22	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Rv2378c	0	39	97	147	12	0	1	113	30	1	79	11	54	78	199	157	0	4	187	65	13	1	30	65
Rv2379c	209	24	35	89	46	2	76	256	59	163	460	102	99	2	145	408	84	120	42	237	482	52	59	21
Rv2380c	0	72	132	91	143	4	66	304	69	69	290	181	73	167	114	128	206	436	116	174	420	13	76	203
Rv2381c	0	1	20	28	5	32	28	104	130	201	135	126	154	18	3	27	2	270	1	185	273	0	125	97
Rv2382c	122	0	16	43	4	179	1	77	40	0	202	1	5	4	0	32	1	27	145	75	171	70	8	0
Rv2383c	21	0	0	89	8	0	1	78	61	4	37	57	0	0	0	0	157	14	1	91	22	0	128	1
Rv2384	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2385	9	0	0	42	0	80	6	24	4	0	38	89	0	0	0	4	0	0	41	1	1	0	1	0
Rv2386a	46	33	46	45	10	0	0	0	1	449	58	18	0	1	0	59	0	1	0	4	1	36	45	1
Rv2386c	0	0	0	0	34	0	0	29	0	2	28	0	7	1	1	63	0	0	0	12	1	119	1	2
Rv2387	55	109	29	286	68	6	1	348	88	578	803	362	244	149	740	692	385	163	116	737	651	609	109	691
Rv2388c	7	28	71	108	80	4	115	234	141	8	373	181	312	4	280	205	144	10	7	439	194	32	4	381
Rv2389c	106	29	44	284	82	1	4	19	1	2	707	255	188	148	259	212	65	86	2	1208	419	1	0	488
Rv2390c	52	0	71	173	61	3	0	141	79	120	142	21	116	2	14	49	1	226	173	99	5	80	96	14
Rv2391	3782	2461	3224	3874	4489	1679	2024	4506	1903	23690	7680	12756	11455	7663	4235	2252	2757	23686	12084	19939	28556	9569	6968	4201
Rv2392	284	221	335	626	327	34	151	762	143	1299	1414	1528	2255	1585	672	916	899	2346	1700	4946	4677	1528	1259	845
Rv2393	247	134	468	854	498	113	103	928	332	697	744	1144	967	609	178	459	646	1024	785	2017	2906	511	542	345
Rv2394	192	252	380	772	497	33	207	869	186	3720	1856	2493	3359	1437	2663	2480	2127	1441	493	3680	8350	1318	1138	717
Rv2395	82	34	110	133	161	18	170	101	95	991	261	241	194	155	5	6	69	339	2	346	244	100	266	86
Rv2395A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2395B	387	375	178	428	105	169	149	359	489	189	159	163	253	99	284	69	3	21	5	94	277	5	0	82
Rv2396	315	100	189	523	143	126	73	500	99	8	931	532	805	6	683	373	230	141	197	289	911	158	73	472
Rv2397c	150	290	216	308	211	63	227	479	129	854	583	513	385	3	379	239	104	213	304	47	670	585	154	346
Rv2398c	48	25	22	20	31	2	2	34	63	0	109	130	30	57	421	514	63	203	2	445	81	306	140	753
Rv2399c	108	44	148	364	121	99	187	153	213	1056	1504	1073	1157	400	741	235	712	663	549	1418	1100	912	930	1039
Rv2400c	61	6	2	24	51	0	3	5	0	96	45	75	0	4	1	105	1	192	156	299	38	1	203	68
Rv2401	0	25	0	0	22	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
Rv2401A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2402	0	25	115	121	71	114	31	33	52	180	405	588	265	2	74	5	35	557	140	512	572	117	326	7
Rv2403c	153	53	83	75	111	46	184	51	58	306	134	199	64	104	34	2	5	418	161	174	173	35	146	3
Rv2404c	153	1	125	100	107	57	3	34	34	785	542	540	651	12	131	302	11	1032	352	676	404	281	234	558
Rv2405	44	57	5	21	95	3	0	15	15	0	2	45	169	14	0	0	92	0	0	1	172	2	1	1
Rv2406c	84	10	112	80	32	1	0	135	69	1	1	0	0	1	64	73	0	1	95	0	0	0	0	0
Rv2407	0	0	0	0	0	1	48	79	0	0	6	1	1	0	0	0	0	93	1	0	0	1	0	186
Rv2408	28	0	0	0	0	0	0	0	0	0	2	2	0	0	41	80	1	0	0	0	0	0	0	0
Rv2409c	30	20	198	97	158	14	131	177	31	1255	1503	1300	1758	135	275	127	12	1293	378	753	1437	189	147	16
Rv2410c	74	25	3	40	43	142	47	15	56	2	13	4	240	112	2	98	1	119	78	174	317	2	109	2
Rv2411c	81	49	7	59	21	70	97	145	73	3	184	228	150	0	2	82	0	106	6	123	513	32	274	52
Rv2412	1	36	16	23	26	0	46	21	0	1	71	196	81	61	1	55	0	0	0	53	164	1	53	2
Rv2413c	33	2	32	78	8	52	0	89	38	3	0	5	4	1	2	0	1	19	0	0	1	0	0	0
Rv2414c	0	0	1	6	28	0	21	69	0	0	1	22	0	0	0	1	0	4	1	5	0	0	0	0
Rv2415c	0	0	75	0	11	0	0	0	0	0	0	0	1	0	111	10	1	0	0	0	0	0	0	11
Rv2416c	0	16	60	78	29	40	1	52	16	7	1	102	25	1	2	155	4	166	245	4	229	160	4	1
Rv2417c	9	0	41	2	34	2	37	102	37	82	1	1	1	0	0	0	193	1	0	0	0	0	4	0
Rv2418c	31	59	17	0	1	161	12	0	67	66	10	37	81	0	0	0	1	190	83	130	2	98	106	0
Rv2419c	0	0	1	22	14	2	91	59	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2420c	1	0	30	9	11	1	0	0	0	0	1	1	1	1	0	0	1	75	0	0	0	0	55	170
Rv2421c	9	5	2	0	11	0	0	18	55	11	219	111	3	364	102	41	4	190	139	70	24	53	266	93
Rv2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2423	0	0	0	29	1	82	0	0	0	2	0	0	0	0	119	0	1	5	2	0	248	8	2	2
Rv2424c	0	0	1	28	1	1	101	31	0	169	23	83	2	1	45	203	1	78	89	124	1	4	1	1
Rv2425c	110	95	105	92	77	93	41	306	16	617	315	327	222	3	286	260	2	89	79	188	797	201	234	31
Rv2426c	422	24	51	26	361	84	232	351	137	1385	2863	2394	2137	488	1163	997	603	1598	1269	5131	3320	181	658	969
Rv2427c	144	76	160	420	187	99	275	221	131	619	1051	855	1121	145	239	265	241	699	417	1623	933	259	498	550
Rv2428	116	79	36	39	43	6	51	71	26	159	543	509	1045	530	415	289	396	882	931	605	916	970	1030	226
Rv2429	0	0	0	79	4	3	0	120	29	139	1	45	1	1	141	1	11	104	13	127	4	6	2	43
Rv2430c	79	30	106	244	25	0	79	193	35	470	446	196	303	562	450	730	10	835	297	531	502	420	652	469
Rv2431c	0	0	3	139	110	5	47	106	10	505	347	404	36	372	344	335	329	184	151	178	571	854	263	467
Rv2432c	12	18	23	43	12	0	0	69	0	1	9	55	82	1	52	55	142	36	3	51	1	151	58	10
Rv2433c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0
Rv2434c	19	36	0	52	26	3	151	0	15	284	109	204	124	36	91	150	62	224	180	243	329	258	244	127
Rv2435c	0	0	0	22	39	33	60	70	71	1	49	216	88	289	1	1	1	107	1	355	197	1	0	1
Rv2436	32	60	25	50	89	1	33	191	34	1	52	0	41	0	38	16	372	112	83	98	67	187	4	1
Rv2437	1	1	80	15	69	158	67	106	69	4	101	52	238	120	149	157	386	364	200	55	2	379	93	6
Rv2438A	0	15	26	1	0	0	0	0	0	203	1	71	1	1	0	0	5	0	0	0	0	2	125	2
Rv2438c	75	53	108	301	228	227	212	313	48	145	370	295	518	91	257	84	84	370	151	376	713	200	380	246
Rv2439c	18	7	70	177	29	39	160	90	132	0	15	9	0	0	9	5	37	0	0	5	1	0	2	4
Rv2440c	150	53	92	72	48	274	27	84	122	110	302	204	293	489	50	195	333	504	124	506	22	367	545	205
Rv2441c	22	93	50	286	45	4	101	153	20	0	17	22	5	6	0	46	0	1	148	0	0	145	31	0
Rv2442c	61	144	75	69	86	302	110	47	95	0	38	31	28	292	0	0	1	132	2	17	76	0	31	0
Rv2443	64	40	225	658	206	125	65	513	36	1687	877	588	472	1032	601	590	649	1565	328	1757	1207	362	318	802
Rv2444c	1105	675	2201	5246	1722	802	1581	5858	1897	3726	6149	7733	7128	1085	1861	1856	1306	4589	2206	9663	10776	2393	1274	1960
Rv2445c	0	0	0	11	6	0	0	18	42	26	0	36	0	0	0	0	0	4	0	0	0	0	0	0
Rv2446c	0	0	0	1	31	0	0	1	0	0	0	50	0	0	0	0	0	120	0	0	0	0	0	0
Rv2447c	297	105	182	111	66	5	138	263	90	660	165	280	334	15	230	207	9	139	39	55	1065	48	27	144
Rv2448c	221	73	373	184	313	466	259	359	171	387	611	562	651	83	227	335	291	1325	646	915	1313	725	298	364
Rv2449c	180	68	42	198	127	55	207	150	296	243	328	552	735	145	132	104	54	64	377	515	366	99	4	84
Rv2450c	0	0	0	0	0	0	0	10	23	7	43	26	2	115	121	11	2	138	19	42	410	6	61	82
Rv2451	0	0	0	1	19	1	0	93	78	0	1	0	1	0	0	0	67	1	0	0	0	111	0	0
Rv2452c	0	0	1	0	2	0	41	0	1	1	1	0	4	0	81	0	0	1	0	1	0	0	0	1
Rv2453c	26	10	38	14	36	69	112	6	66	155	1	71	0	189	0	1	3	3	190	1	0	10	2	0
Rv2454c	225	77	130	179	191	4	234	317	129	214	903	317	479	403	245	223	274	1173	463	608	374	1093	774	6
Rv2455c	1107	77	457	475	774	539	739	898	995	2946	4184	3615	2832	1798	4311	4012	3779	3781	2888	6007	4799	2208	2710	3264
Rv2456c	0	29	1	126	38	4	31	67	129	2	35	55	40	79	32	35	1	164	116	8	42	1	3	1
Rv2457c	1015	570	1518	2358	1659	1154	1208	1680	1045	4343	6160	3991	5425	1364	2153	1057	756	5459	4693	5321	3801	2340	2100	2605
Rv2458	0	1	0	4	46	0	59	0	74	1	100	134	300	0	3	88	0	152	12	19	89	1	68	3
Rv2459	228	138	296	362	341	102	408	227	178	1258	963	917	338	291	572	343	20	933	283	657	850	1129	614	179
Rv2460c	251	263	766	716	529	220	484	307	477	8116	7324	3312	3864	2468	1453	887	1262	8659	3666	6245	5456	2444	2934	1447
Rv2461c	346	163	374	226	186	539	86	310	200	572	606	343	347	10	160	90	311	358	137	137	204	473	266	314
Rv2462c	353	238	483	968	161	213	393	1277	346	874	2823	2084	1116	349	1156	837	653	1671	1307	2542	2212	1127	944	1445
Rv2463	257	35	186	296	82	5	229	218	247	297	481	437	499	156	204	123	198	867	827	336	1071	659	59	9
Rv2464c	0	13	63	23	7	68	39	149	45	378	48	105	3	346	1	66	79	332	191	187	4	244	51	241
Rv2465c	21	0	34	22	0	0	0	67	0	8	0	0	1	0	0	0	1	0	6	61	2	0	0	0
